"ï»¿""Name""",size,Category,Quantity_Available,Retail,Case Retail,Case Pack
ROGUE YELLOW SNOW,6/12 OZ CAN,CRAFT,5.00,12.8500,43.9900,4
MELVIN BREWING MELVIN,6/12 OZ CAN,CRAFT,8.00,14.6500,50.4900,4
NEBRASKA EOS HEFEWEIZEN,6/12 OZ CAN,CRAFT,0.00,12.9500,44.9900,4
THIRSTY MINER AMERICAN IPA,6/12 OZ CAN,CRAFT,18.00,5.5500,18.9900,4
PLATFORM AMARILLO FOG,6/12 OZ CAN,CRAFT,0.00,13.6500,46.9900,4
STONE VENGEFUL SPIRIT IPA,6/12 OZ CAN,CRAFT,0.00,11.8500,40.9900,4
LIQUID HERO GENERAL PILSNER,6/12 OZ CAN,CRAFT,0.00,5.9900,19.9900,4
ST. BENJAMIN HOPLIGATION IPA,6/12 OZ CAN,CRAFT,0.00,11.9464,41.4900,4
DC BRAU QTR PORTER,6/12 OZ CAN,CRAFT,0.00,11.8500,40.4900,4
SIXPOINT C.R.E.A.M.,6/12 OZ CAN,CRAFT,0.00,13.9500,47.9900,4
NORTH COUNTRY SLIMY PEBBLE PILSNER,6/12 OZ CAN,CRAFT,0.00,10.0500,34.4900,4
LONG TRAIL BLACKBERRY WHEAT,6/12 OZ CAN,CRAFT,0.00,9.9500,34.9900,4
DESTIHL HERE GOSE NOTHIN,6/12 OZ CAN,CRAFT,0.00,16.1500,55.9900,4
NESHAMINY CREEK CHURCHVILLE LAGER,6/12 OZ CAN,CRAFT,7.00,12.8500,43.9900,4
TERRAPIN SOUND CZECH PILSNER,6/12 OZ CAN,CRAFT,0.00,11.8500,40.4900,4
GREEN FLASH PASSION FRUIT,6/12 OZ CAN,CRAFT,0.00,12.1500,41.4900,4
EVERYBODYS BREWING COUNTRY BOY IPA,6/12 OZ CAN,CRAFT,0.00,11.8500,40.4900,4
DESTIHL ABBEY SINGLE,6/12 OZ CAN,CRAFT,0.00,9.9500,34.4900,4
RIVERTOWNE HEADLESS WYLIE,6/12 OZ CAN,CRAFT,0.00,12.5500,43.4900,4
TERRAPIN WATERMELON GOSE,6/12 OZ CAN,CRAFT,1.00,12.5500,43.4900,4
BELLS QUINANNAN FALLS LAGER,6/12 OZ CAN,CRAFT,0.00,13.5536,46.9900,4
MISPILLION RIVER SPACE OTTER,6/12 OZ CAN,CRAFT,3.00,11.8500,40.4900,4
TOMMY KNOCKER PICKAXE PALE ALE,6/12 OZ CAN,CRAFT,4.00,10.5500,36.4900,4
NOLA BREWING REVIVALIST,6/12 OZ CAN,CRAFT,0.00,10.3500,35.9900,4
HENNIKER KOLSCH,6/12 OZ CAN,CRAFT,4.00,11.4500,39.4900,4
LARIMER 99 PROBLEMS PEACH SOUR,6/12 OZ CAN,CRAFT,3.00,13.7500,47.4900,4
PLATFORM AMY PASSIONFRUIT APPLE CIDER,6/12 OZ CAN,CRAFT,0.00,12.3500,42.4900,4
LIQUID HERO CLOUDIFICATION,6/12 OZ CAN,CRAFT,3.00,11.8500,40.9900,4
NEW HOLLAND PASSION BLASTER,6/12 OZ CAN,CRAFT,10.00,12.5500,43.4900,4
DESTIHL WEISSENHEIMER HEFEWEIZEN,6/12 OZ CAN,CRAFT,0.00,10.3500,35.9900,4
WYNDRIDGE PINEAPPLE CIDER,6/12 OZ CAN,CRAFT,8.00,11.7500,40.2900,4
GOOSE ISLAND MIDWAY,6/12 OZ CAN,CRAFT,6.00,10.4500,36.4900,4
WYNDRIDGE MOJITO,6/12 OZ CAN,CRAFT,0.00,11.7500,39.9900,4
SLY FOX MUDLUST COFFEE,6/12 OZ CAN,CRAFT,16.00,10.7500,36.9900,4
MELVIN BREWING HEY ZEUS,6/12 OZ CAN,CRAFT,3.00,12.5500,43.4900,4
DEFIANCE TRHASHER SESSION IPA,6/12 OZ CAN,CRAFT,0.00,10.4500,35.4900,4
LONERIDER HOPPY KI YAY IPA,6/12 OZ CAN,CRAFT,0.00,9.6500,33.4900,4
BUTTERNUT PORKSLAP,6/12 OZ CAN,CRAFT,0.00,10.3500,35.9900,4
RIVERTOWNE SUBURBAN HOUSEWIFE,6/12 OZ CAN,CRAFT,0.00,10.7500,36.9900,4
BLACK HOG EASY RYE'DA IPA,6/12 OZ CAN,CRAFT,4.00,11.1500,38.4900,4
BLACK HOG COFFEE MILK STOUT,6/12 OZ CAN,CRAFT,7.00,11.1500,38.4900,4
ANZALONE SPECIAL BEER,6/12 OZ CAN,CRAFT,7.00,10.7500,36.9900,4
2SP UNFILTERED PILS,6/12 OZ CAN,CRAFT,5.00,10.7500,36.9900,4
EPIC NE STYLE IPA CITRALUSH,6/12 OZ CAN,CRAFT,0.00,16.8500,57.9900,4
